step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
271,0.72,37.9396,+0.0265,-7.7321,45.6717,87.9773,+89.9097,8511.5742,2667.9409
272,0.70,38.6898,-0.1933,-7.7364,46.4262,108.9489,+84.6821,7673.3730,2707.7788
273,0.71,39.2676,+0.0562,-7.7461,47.0137,77.0354,+89.6891,8515.4951,2738.4629
274,0.71,38.4210,+0.4054,-7.7192,46.1402,115.2966,+89.9346,8566.7666,2691.8467
275,0.72,38.7007,-0.3396,-7.6861,46.3868,78.3185,+89.4222,8517.2549,2707.1929
276,0.72,38.2339,-0.2474,-7.7073,45.9411,88.3007,+89.4144,8504.5449,2669.2000
277,0.69,38.9931,-1.2729,-7.7040,46.6971,88.6995,+88.0986,8301.4180,2713.2969
278,0.71,38.7761,-0.4883,-7.6978,46.4739,77.8149,+87.4081,8203.8887,2704.4917
279,0.70,38.5026,-0.0087,-7.6857,46.1883,102.4872,+87.8296,8285.9238,2680.0762
280,0.69,38.7276,-0.5927,-7.6911,46.4187,79.4031,+88.1250,8276.6279,2703.9243
281,0.70,37.6863,-0.1249,-7.7036,45.3899,109.5315,+90.7001,8747.5234,2668.6921
282,0.70,37.6295,+0.8813,-7.6915,45.3209,77.1191,+87.1161,8168.7749,2639.1577
283,0.70,37.2500,-0.5259,-7.6667,44.9167,112.6084,+86.0369,7955.4102,2613.1011
284,0.70,36.6037,+0.5015,-7.6625,44.2662,98.2439,+86.1550,7889.6626,2585.3171
285,0.71,36.8019,+0.4685,-7.6552,44.4571,92.7413,+87.0395,8071.8691,2585.6841
286,0.69,37.0466,-0.2404,-7.6690,44.7156,114.9570,+87.5856,8180.4077,2619.1887
287,0.71,36.5589,+0.6902,-7.6881,44.2470,79.7535,+85.8875,7809.5273,2546.0874
288,0.71,35.8169,+0.6905,-7.6525,43.4694,94.7853,+86.9145,7978.6514,2489.5854
289,0.71,36.9585,-0.4584,-7.6318,44.5903,88.8922,+85.3490,7823.2983,2569.0928
290,0.70,36.6479,+0.1325,-7.6257,44.2735,75.7153,+87.0642,8062.4937,2567.7866
291,0.71,36.4069,-0.3598,-7.6513,44.0582,111.2480,+88.2836,8410.9180,2583.8921
292,0.71,36.2589,-0.4839,-7.6824,43.9413,109.1240,+86.4716,8050.3735,2542.5698
293,0.69,35.9609,-0.3735,-7.7004,43.6613,91.5785,+85.6203,7826.2065,2533.7168
294,0.71,36.7049,-0.5148,-7.7061,44.4111,91.5332,+85.3702,7841.8999,2587.6118
295,0.69,35.4774,+0.1236,-7.6978,43.1752,94.7054,+85.2428,7839.2207,2497.3540
296,0.69,36.2172,-0.2035,-7.7158,43.9330,99.2738,+84.9985,7822.3828,2559.6313
297,0.68,35.9614,-0.2612,-7.6667,43.6281,100.0967,+86.5945,7994.8511,2531.5439
298,0.70,35.3200,-0.7839,-7.6564,42.9764,91.2793,+84.2692,7539.4414,2472.9192
299,0.70,34.8508,+0.0857,-7.6607,42.5115,112.9675,+86.8700,7971.1650,2462.0820
300,0.69,34.8070,+0.1990,-7.6323,42.4393,107.8702,+85.9923,7916.5576,2477.8354
301,0.67,34.9576,-0.4296,-7.6174,42.5751,102.4546,+85.6390,7815.8496,2468.7812
302,0.66,35.8266,-0.4854,-7.6403,43.4669,115.7878,+84.3962,7704.6230,2511.9727
303,0.68,35.1381,-0.4775,-7.6387,42.7768,98.0177,+83.1597,7426.5503,2455.7478
304,0.65,35.3995,+0.1564,-7.6110,43.0105,123.4806,+85.9162,7916.9233,2478.3994
305,0.66,35.3368,-0.5548,-7.6086,42.9453,138.0299,+85.0990,7738.1704,2482.1577
306,0.65,34.4350,-2.0647,-7.6411,42.0761,173.6124,+83.3690,7479.7905,2422.7932
307,0.66,35.2936,-0.4638,-7.6174,42.9109,90.4279,+83.3720,7480.9238,2478.9094
308,0.66,34.8660,+0.0999,-7.6338,42.4998,104.6661,+82.6402,7317.3687,2441.6335
309,0.65,34.5125,+0.5602,-7.6205,42.1329,126.6064,+83.5260,7406.3848,2410.7234
310,0.65,34.5853,+0.3740,-7.5987,42.1840,120.0950,+83.7338,7614.4229,2436.5723
311,0.66,35.1329,+0.2523,-7.5903,42.7233,93.7218,+83.7425,7488.0449,2469.6387
312,0.65,33.6536,-1.3893,-7.5856,41.2392,141.8718,+84.2081,7569.1367,2384.3813
313,0.65,34.0202,-0.4055,-7.5925,41.6127,114.8331,+82.5848,7314.2007,2413.2173
314,0.66,33.5762,-0.3257,-7.5770,41.1532,118.2644,+79.5033,6811.1431,2357.9180
315,0.67,34.5088,-0.3869,-7.6000,42.1087,114.7646,+83.9524,7603.1152,2423.8621
316,0.67,34.3004,+0.2285,-7.5758,41.8762,153.4037,+83.2878,7568.7471,2423.6736
317,0.67,33.2278,+0.4120,-7.5726,40.8004,132.7709,+83.8833,7585.4536,2366.3745
318,0.66,33.2083,+0.1400,-7.5469,40.7552,95.4890,+82.0837,7184.3926,2355.8921
319,0.66,33.0135,+0.4636,-7.5303,40.5437,92.6753,+81.2798,7107.3965,2331.9497
320,0.65,33.5062,+0.1469,-7.5581,41.0643,124.9292,+83.8583,7455.5542,2381.0986
321,0.65,33.4292,+1.1272,-7.5419,40.9711,106.8021,+80.0144,6962.5181,2363.0762
322,0.65,33.5942,+0.3130,-7.5201,41.1143,132.5094,+78.5671,6715.6982,2354.6516
323,0.66,32.8029,-0.8409,-7.5233,40.3262,93.4916,+77.8255,6599.6323,2328.2129
324,0.66,32.5731,-0.6212,-7.5244,40.0974,137.8312,+77.2835,6523.6602,2323.3367
325,0.65,32.6599,-0.6570,-7.5099,40.1698,73.3083,+75.6017,6249.1602,2313.3481
326,0.67,32.8043,-0.7143,-7.5292,40.3335,90.3044,+77.0296,6434.7681,2321.7146
327,0.66,32.9309,+0.1872,-7.5291,40.4600,98.8564,+78.3565,6650.7227,2332.9727
328,0.67,32.6666,+0.4203,-7.5392,40.2058,95.1694,+76.7590,6355.8257,2332.4155
329,0.67,32.1949,+0.1444,-7.4946,39.6895,78.8337,+77.8063,6535.3472,2312.2549
330,0.66,30.7233,-1.2705,-7.4864,38.2096,141.9037,+76.4544,6422.3804,2227.0562
331,0.66,31.5849,-0.2806,-7.5031,39.0881,101.3699,+78.7206,6746.6001,2289.9099
332,0.66,30.9172,-0.0745,-7.5206,38.4378,102.5264,+78.7598,6657.8877,2234.0720
333,0.66,30.8123,-0.3955,-7.5156,38.3279,121.9315,+76.1755,6280.0410,2193.5815
334,0.66,31.1732,+0.3236,-7.5020,38.6752,125.4165,+75.4562,6208.1855,2229.4595
335,0.65,31.0203,-0.1256,-7.5376,38.5579,116.3439,+75.2711,6151.3652,2214.6199
336,0.66,31.4451,+0.5757,-7.5197,38.9648,115.3714,+74.9755,6158.9766,2262.0605
337,0.66,31.0917,-0.0625,-7.5078,38.5996,105.9536,+76.5858,6476.1216,2233.2930
338,0.64,30.8926,-0.1490,-7.5124,38.4050,90.8265,+75.7228,6232.5034,2229.7959
339,0.67,30.2233,-0.6403,-7.4490,37.6723,95.4025,+73.8934,5851.8574,2189.5239
340,0.66,30.4915,+0.3637,-7.4127,37.9042,87.7026,+78.6944,6687.4990,2198.8696
341,0.65,30.8038,+0.1751,-7.4075,38.2113,76.3408,+76.2401,6174.0400,2225.4673
342,0.66,30.3336,-0.0985,-7.4020,37.7356,74.2787,+76.6175,6286.3838,2196.4146
343,0.65,29.9997,-0.8532,-7.4223,37.4220,130.5536,+73.0952,5820.7935,2192.8145
344,0.65,29.5964,-0.4607,-7.4283,37.0247,91.8427,+74.0895,5889.3364,2140.5674
345,0.65,29.6864,-0.5665,-7.4648,37.1511,172.6501,+73.8525,5969.5176,2163.7251
346,0.64,28.4671,-1.0291,-7.4399,35.9070,155.3732,+74.0164,6051.8955,2095.8425
347,0.65,29.4708,-0.6130,-7.4230,36.8938,83.3878,+71.8706,5672.6060,2173.6497
348,0.65,30.1039,-0.6969,-7.4130,37.5169,112.0328,+73.9849,5925.1704,2215.1553
349,0.65,29.5475,+0.4133,-7.4274,36.9749,98.6717,+74.1504,6007.3198,2175.0610
350,0.67,29.0601,+0.7443,-7.4345,36.4946,112.9608,+71.9827,5727.2969,2126.9492
351,0.65,29.0763,-0.9283,-7.4076,36.4839,121.1523,+74.8528,6183.0000,2153.5254
352,0.66,29.5870,+0.4230,-7.4428,37.0297,110.9089,+75.1565,6116.2085,2187.8396
353,0.64,28.6944,+0.1814,-7.4438,36.1382,111.8929,+75.4257,6197.1050,2122.5083
354,0.63,27.9348,-0.0790,-7.4481,35.3829,100.3455,+75.4495,6071.5366,2055.9043
355,0.65,29.1117,+0.0239,-7.3868,36.4985,104.6423,+73.4403,5957.6436,2137.0830
356,0.66,29.4438,+0.0932,-7.3526,36.7964,136.5747,+72.8118,5990.3799,2155.9666
357,0.64,29.1633,+0.2371,-7.4368,36.6001,85.9420,+73.5163,5953.8188,2160.9795
358,0.65,29.6880,-0.3486,-7.4525,37.1405,118.0861,+73.3004,5871.2471,2188.5176
359,0.67,28.9294,+0.0199,-7.4210,36.3504,92.9521,+73.5003,5922.2568,2157.9312
360,0.65,29.3780,-0.3942,-7.4479,36.8259,88.8347,+75.4669,6311.7153,2192.3091
361,0.64,28.5985,-0.2992,-7.4209,36.0195,109.9741,+76.8948,6492.8242,2139.0569
362,0.65,28.9883,-0.4423,-7.3651,36.3534,99.8751,+75.6919,6355.1084,2162.2393
363,0.64,28.6133,-0.1498,-7.3641,35.9774,113.3434,+76.5063,6362.9077,2136.8188
364,0.65,28.3405,+0.0293,-7.3835,35.7240,174.3798,+70.3724,5611.3315,2109.7964
365,0.65,27.7420,-0.0559,-7.3590,35.1011,149.5331,+71.1702,5539.3281,2053.9131
366,0.65,28.4930,+0.1333,-7.3704,35.8635,107.1190,+74.2229,6095.1460,2124.5071
367,0.65,28.4530,+0.7382,-7.3700,35.8230,108.7292,+73.2307,5915.7964,2117.8652
368,0.63,27.2858,-0.3883,-7.3619,34.6477,175.3987,+73.7109,5957.0391,2020.9192
369,0.65,28.1080,-0.8652,-7.3693,35.4772,132.2732,+71.0767,5664.2388,2095.6846
370,0.64,26.6205,+0.2271,-7.3629,33.9834,157.8289,+73.2386,5874.3960,1991.6010
371,0.64,27.2401,-0.0559,-7.3582,34.5983,115.4939,+72.1421,5741.8291,2052.6260
372,0.66,25.7450,-0.5000,-7.3726,33.1176,296.8065,+72.7339,5927.5854,1942.7737
373,0.64,26.6041,+1.1721,-7.3843,33.9884,114.9909,+71.3364,5656.8345,2009.8694
374,0.64,26.6150,-0.5188,-7.3423,33.9573,134.7485,+74.0346,5988.6592,1998.3777
375,0.67,26.2292,+0.0923,-7.3406,33.5697,152.8951,+71.3438,5580.3340,1970.2410
376,0.65,26.0688,+0.6373,-7.3461,33.4149,137.2753,+71.7816,5748.7354,1967.3599
377,0.65,25.6728,+0.7674,-7.3556,33.0284,149.8252,+69.3329,5383.2632,1947.5010
378,0.62,25.6008,-0.3346,-7.3617,32.9625,180.6381,+68.4398,5268.9199,1941.9584
379,0.64,25.7141,-0.4698,-7.3128,33.0270,88.6437,+68.5645,5264.3242,1959.0286
380,0.63,26.0185,+0.2538,-7.3420,33.3605,134.2114,+69.7220,5451.5371,1970.8633
381,0.64,25.3694,+0.7939,-7.3243,32.6937,84.5408,+68.5146,5176.1299,1935.1338
382,0.64,26.2812,-0.7189,-7.3346,33.6158,129.6710,+66.7355,4970.8086,1989.5234
383,0.65,25.7669,+0.3496,-7.3537,33.1206,125.5568,+70.3668,5483.9980,1986.3622
384,0.62,25.1753,-0.2984,-7.3473,32.5226,103.4273,+67.9882,5173.2871,1923.7498
385,0.65,24.9208,+0.5105,-7.3739,32.2946,96.6495,+70.7519,5502.5635,1900.6033
386,0.63,25.4320,+0.1319,-7.3525,32.7845,104.6457,+65.4554,4765.3135,1913.0254
387,0.64,24.9084,+0.6056,-7.3413,32.2497,84.4899,+64.9094,4679.4111,1879.6475
388,0.64,25.0636,-0.0931,-7.3627,32.4263,81.5543,+64.7913,4666.2412,1902.2649
389,0.63,25.1659,-0.7411,-7.3482,32.5140,119.1104,+67.1432,5015.4131,1922.4320
390,0.63,24.4641,-0.8432,-7.3904,31.8545,98.7557,+67.8942,5018.7671,1854.5715
391,0.63,24.7297,-0.2554,-7.3829,32.1126,114.0349,+63.6119,4551.8691,1872.4321
392,0.63,24.3480,-1.1569,-7.3859,31.7339,128.0418,+62.8477,4585.5420,1854.9048
393,0.63,24.2921,-1.0858,-7.3709,31.6629,149.7969,+65.0649,4798.3472,1857.6697
394,0.62,24.6445,-1.2239,-7.3569,32.0014,111.3971,+64.2341,4648.0493,1867.1461
395,0.63,24.1740,-0.4794,-7.3357,31.5098,126.1119,+63.8980,4630.2715,1838.3427
396,0.63,23.4722,-0.9237,-7.3639,30.8360,218.8444,+65.8028,4915.2588,1794.2778
397,0.64,24.0813,-0.4767,-7.3870,31.4683,105.8431,+63.2564,4570.2451,1825.7736
398,0.63,23.8990,-1.0706,-7.4117,31.3108,147.2936,+62.4895,4489.7490,1799.1187
399,0.63,24.1390,-1.3915,-7.4017,31.5407,135.5386,+62.0115,4379.1821,1823.0144
400,0.63,23.2869,-1.6543,-7.3863,30.6732,115.1224,+61.5479,4355.9839,1745.1135
401,0.60,23.9431,-0.7176,-7.3460,31.2891,152.9849,+64.4796,4686.7188,1793.8107
402,0.60,23.2709,+0.2547,-7.3102,30.5811,149.3758,+62.6974,4443.4609,1767.8331
403,0.59,22.8166,-0.8866,-7.3098,30.1263,154.5901,+62.5295,4538.3530,1725.5048
404,0.61,23.5089,-0.0621,-7.2776,30.7865,160.7600,+61.4082,4389.1431,1770.3176
405,0.61,23.5135,-0.1408,-7.3039,30.8174,161.9773,+61.0018,4417.3906,1780.2087
406,0.60,23.4229,+0.2322,-7.3228,30.7457,126.3813,+62.8869,4552.1387,1776.9468
407,0.59,22.6167,-0.1748,-7.2782,29.8949,146.5497,+60.4189,4258.7598,1711.3184
408,0.59,21.8635,+0.0202,-7.3015,29.1650,168.6306,+61.2293,4381.6670,1662.3882
409,0.61,22.8470,+0.3922,-7.2866,30.1336,171.9219,+61.5385,4491.9995,1732.7134
410,0.60,22.9601,+0.1833,-7.2941,30.2542,173.8220,+61.6595,4432.2749,1740.3440
411,0.58,22.6086,+0.0364,-7.3198,29.9283,155.9059,+62.0229,4490.4761,1722.9556
412,0.59,22.3785,+0.3636,-7.3252,29.7037,140.1831,+62.6738,4586.9194,1715.0184
413,0.60,21.8267,+0.2581,-7.3261,29.1528,207.6187,+60.8776,4331.2983,1673.1970
414,0.61,22.4641,-0.0820,-7.2886,29.7527,144.0131,+60.1693,4305.0127,1725.0961
415,0.59,22.3862,+1.2985,-7.2975,29.6838,160.7594,+61.7477,4509.8594,1705.5850
416,0.60,22.5335,-0.2672,-7.2899,29.8234,149.4303,+60.0235,4299.3730,1714.0515
417,0.60,21.8527,-0.0333,-7.2812,29.1338,136.7890,+56.3586,3806.0522,1660.4164
418,0.58,22.1886,-0.3867,-7.3150,29.5036,200.7218,+61.1572,4438.8530,1705.5964
419,0.59,21.3515,-0.4812,-7.2980,28.6495,191.1797,+59.6373,4135.8813,1623.9050
420,0.60,21.4385,-0.5941,-7.3171,28.7555,165.6106,+60.6300,4350.1123,1626.0874
421,0.61,21.9198,-0.2517,-7.2862,29.2060,123.9424,+60.1770,4262.4180,1659.0051
422,0.60,20.8048,-0.4934,-7.2876,28.0924,134.6239,+58.4545,4079.4521,1589.6187
423,0.61,21.6378,-1.0902,-7.2867,28.9245,186.7829,+59.4013,4234.2695,1647.3713
424,0.58,20.3240,-0.1952,-7.3292,27.6532,186.8843,+59.4308,4141.2578,1576.6438
425,0.58,20.4866,+0.2260,-7.3019,27.7885,223.0558,+56.8613,3990.1821,1576.2531
426,0.59,21.5182,+0.0153,-7.2512,28.7694,169.1836,+58.6722,4170.9517,1655.6560
427,0.57,21.1137,-0.2484,-7.2792,28.3929,180.1737,+58.5508,4162.2422,1624.6776
428,0.58,20.7472,-0.0003,-7.2814,28.0285,180.5603,+58.8236,4123.6431,1600.4670
429,0.60,20.5485,+0.6408,-7.3209,27.8695,143.4648,+58.8283,4060.8257,1585.1039
430,0.60,20.1457,-0.5656,-7.2785,27.4242,162.7639,+56.3470,3763.2148,1556.0082
431,0.59,19.7069,-0.3822,-7.3236,27.0305,165.6324,+56.3555,3880.0901,1534.0955
432,0.61,19.9404,-0.0100,-7.3222,27.2626,152.7503,+54.3779,3719.4229,1555.1282
433,0.60,20.2637,+0.3521,-7.3013,27.5650,116.3847,+55.3873,3672.3945,1571.7606
434,0.59,19.9504,-0.1563,-7.3052,27.2556,163.0070,+57.1271,3972.0820,1539.7703
435,0.61,20.2550,-0.2590,-7.3130,27.5681,124.6855,+56.2489,3852.7842,1554.0880
436,0.58,20.1182,+0.0442,-7.3393,27.4575,121.8232,+55.7033,3766.1353,1567.1470
437,0.61,19.6891,-0.0260,-7.3293,27.0184,130.8976,+56.5540,3866.6128,1545.7400
438,0.59,20.1829,+0.4010,-7.3082,27.4912,138.4757,+58.4156,4185.6675,1583.5928
439,0.62,19.4731,+0.5824,-7.2580,26.7311,142.1849,+56.4104,3905.5889,1540.4138
440,0.59,21.0428,+0.4672,-7.2284,28.2711,149.0960,+55.1755,3737.6572,1619.2422
441,0.58,20.6727,+0.3302,-7.2449,27.9176,128.8889,+58.2472,4056.9092,1597.5530
442,0.61,20.0016,+0.7992,-7.2795,27.2811,125.8371,+57.0122,3884.5120,1555.0518
443,0.61,20.0716,-0.7792,-7.2924,27.3641,158.2173,+57.3147,4038.6079,1555.2593
444,0.60,20.4296,-0.9966,-7.2998,27.7294,140.6427,+57.6854,4039.0146,1578.7994
445,0.59,20.1443,-0.5194,-7.3204,27.4647,146.2125,+58.3813,4132.8730,1572.4814
446,0.59,19.0429,+0.0605,-7.3272,26.3701,165.8657,+57.9101,3982.3613,1502.8005
447,0.60,19.2198,-0.7489,-7.3065,26.5264,135.2091,+54.6647,3635.7900,1505.9836
448,0.60,19.2499,+0.1308,-7.2802,26.5300,255.5639,+57.5901,4023.3550,1505.2334
449,0.61,18.4930,-0.3092,-7.3147,25.8077,126.4791,+56.2163,3819.1970,1449.0620
450,0.60,19.7747,-0.0300,-7.3254,27.1001,139.7203,+55.6803,3799.2373,1533.5332
451,0.60,18.9527,-0.8289,-7.3311,26.2839,142.9031,+54.1631,3544.6851,1474.6090
452,0.60,19.5382,+0.0108,-7.3022,26.8404,140.4955,+51.7881,3381.2954,1508.5072
453,0.58,18.9155,-0.0374,-7.2627,26.1782,135.2689,+53.6149,3578.2461,1461.6667
454,0.58,17.8696,+0.4644,-7.2659,25.1355,141.3509,+52.9608,3530.9795,1407.5165
455,0.59,18.0636,+0.0139,-7.2156,25.2792,146.0716,+52.5749,3479.6655,1422.9797
456,0.58,18.7206,-0.2749,-7.2946,26.0152,130.7929,+52.9011,3422.0039,1476.8748
457,0.59,18.1625,+0.2657,-7.2511,25.4137,130.4241,+51.5348,3339.3770,1442.0327
458,0.58,19.6369,-0.4226,-7.2778,26.9148,171.8726,+53.4608,3695.8848,1545.0859
459,0.58,17.2579,-0.1099,-7.2617,24.5197,156.4850,+52.3409,3411.2021,1385.8967
460,0.58,17.5651,+0.2022,-7.2722,24.8373,155.9994,+52.5555,3531.0254,1402.0623
461,0.60,18.3664,-0.5013,-7.2817,25.6481,293.7921,+52.0295,3675.8940,1458.0939
462,0.58,17.3875,-0.3224,-7.3212,24.7087,184.8147,+52.2124,3450.5161,1393.3362
463,0.60,17.8802,-0.9334,-7.2685,25.1487,172.5920,+50.0639,3211.2046,1422.7249
464,0.59,19.8050,-0.5563,-7.2924,27.0974,348.7278,+51.6724,3670.8191,1568.3090
465,0.59,18.2796,+0.5302,-7.2967,25.5763,133.8732,+50.8330,3186.3577,1455.0889
466,0.60,17.5326,-0.4227,-7.2934,24.8260,216.1943,+51.5263,3152.9995,1394.8168
467,0.59,17.9745,+0.2320,-7.3194,25.2938,98.9921,+51.6206,3167.1353,1412.7513
468,0.58,16.5209,+0.2236,-7.3424,23.8632,142.2759,+48.7009,2941.1274,1352.2583
469,0.59,17.2637,+0.3722,-7.3251,24.5889,107.7801,+47.3497,2815.0181,1398.8953
470,0.59,16.4427,+0.8334,-7.3403,23.7830,154.6778,+50.5844,3130.0823,1331.3590
471,0.59,15.7451,-0.8229,-7.3426,23.0877,181.7535,+49.0535,2950.8726,1297.5852
472,0.59,16.9072,-0.5345,-7.3380,24.2452,131.6459,+49.1903,2971.3218,1363.2913
473,0.60,16.0914,+0.1211,-7.2820,23.3734,153.8913,+49.3997,3069.7139,1313.3914
474,0.59,17.5259,+0.0152,-7.3413,24.8672,169.1649,+49.7643,3130.9570,1387.7744
475,0.58,16.9121,-0.4822,-7.3582,24.2703,150.8860,+52.7286,3397.8208,1379.6548
476,0.59,17.9715,+0.2710,-7.3054,25.2769,296.3733,+53.0543,3615.2026,1432.8202
477,0.59,17.8608,-0.1016,-7.3106,25.1714,171.6085,+53.6081,3600.8250,1434.9792
478,0.58,16.3534,+0.9968,-7.3075,23.6610,259.9102,+50.6281,3348.1035,1340.2478
479,0.58,16.4654,+0.6206,-7.3161,23.7814,119.7750,+52.0166,3360.2959,1343.7432
480,0.61,16.7131,+0.5994,-7.2907,24.0038,124.7688,+50.6422,3064.8262,1351.1393
481,0.60,17.0472,+0.7486,-7.3078,24.3550,166.0772,+54.0232,3600.2144,1386.2474
482,0.59,16.4686,+0.8960,-7.2826,23.7512,189.1449,+52.0661,3348.5806,1344.1594
483,0.59,17.3622,+0.6309,-7.2458,24.6080,171.1302,+53.2384,3545.1531,1407.5925
484,0.59,16.5868,+0.1874,-7.2583,23.8452,182.3401,+52.2615,3363.6899,1348.6431
485,0.59,17.0769,-0.0364,-7.2793,24.3562,168.9099,+52.7220,3420.9988,1387.1938
486,0.60,16.5994,+0.2141,-7.3047,23.9040,193.3419,+53.0400,3521.6074,1354.1224
487,0.60,16.6620,-0.1043,-7.2947,23.9566,177.0302,+51.3274,3320.0925,1356.7346
488,0.59,16.4933,-0.2671,-7.2876,23.7809,122.8571,+49.5490,3124.3154,1341.5300
489,0.61,16.0689,-0.1324,-7.2846,23.3535,128.0594,+47.5779,2919.6982,1318.8337
490,0.59,16.6645,-0.2182,-7.2992,23.9637,177.7943,+49.7267,3257.0657,1360.7639
491,0.59,15.9450,+0.3339,-7.2678,23.2127,148.7858,+44.9853,2627.1699,1322.5051
492,0.60,16.1123,-0.0752,-7.2630,23.3754,200.1820,+48.1143,2983.4673,1336.8306
493,0.58,14.9215,-0.4916,-7.2647,22.1862,118.1716,+47.7381,2829.9438,1251.4071
494,0.61,16.0840,+0.1260,-7.2841,23.3681,134.4763,+51.5643,3363.0981,1346.2339
495,0.57,15.9617,-0.0526,-7.2847,23.2464,134.5968,+48.2721,3029.1123,1330.8741
496,0.59,15.4771,+0.2623,-7.3023,22.7794,155.1708,+45.3075,2714.4827,1289.5536
497,0.60,15.8392,-0.1213,-7.3014,23.1406,220.5907,+50.0611,3409.6030,1329.9651
498,0.59,16.1241,-0.1864,-7.3099,23.4340,154.4332,+47.3090,3087.9712,1334.2190
499,0.59,16.3098,-0.1964,-7.2908,23.6006,152.4594,+47.8775,3056.2942,1355.7573
500,0.59,15.9459,+0.3681,-7.2865,23.2324,153.0508,+48.1773,3108.5391,1314.0496
501,0.56,15.9828,+0.0626,-7.2986,23.2814,116.7418,+47.6580,2934.7073,1319.2557
502,0.54,15.2785,+0.0350,-7.2955,22.5740,131.5161,+46.1602,2831.9883,1266.0842
503,0.57,15.1983,-0.2344,-7.2545,22.4528,137.2560,+48.4784,3066.0903,1268.0792
504,0.55,15.0736,-0.0286,-7.3067,22.3804,95.4137,+46.0778,2762.9634,1256.3960
505,0.56,14.8298,-0.4661,-7.3389,22.1687,136.5702,+45.6478,2698.4600,1229.0177
506,0.56,14.7932,-0.0606,-7.3444,22.1376,95.6513,+45.4774,2774.9971,1233.2720
507,0.56,15.3117,-0.3733,-7.3118,22.6235,166.5493,+43.2812,2696.5347,1268.6783
508,0.57,15.1755,-0.7058,-7.3313,22.5068,104.7013,+46.8733,2931.4487,1278.4612
509,0.56,14.2153,-0.4995,-7.3324,21.5478,130.3418,+43.3272,2610.1306,1209.4203
510,0.57,14.9481,-0.8358,-7.3050,22.2531,116.8233,+44.5412,2749.1479,1254.6257
511,0.56,14.3458,+0.1454,-7.3136,21.6594,100.1949,+43.1231,2552.9973,1205.1163
512,0.54,13.5820,-0.3960,-7.2951,20.8771,156.2057,+43.2511,2595.7976,1159.7295
513,0.58,12.6982,-0.4688,-7.2881,19.9864,215.0370,+40.8427,2291.5371,1112.1454
514,0.55,13.5035,-0.3371,-7.2834,20.7869,100.4500,+41.6964,2452.4902,1159.5889
515,0.53,13.3791,+0.5276,-7.3032,20.6823,123.0349,+42.1294,2600.7646,1143.4218
516,0.56,13.8979,+0.3787,-7.2841,21.1820,125.3937,+41.5701,2625.9854,1169.7413
517,0.56,13.3400,-0.2580,-7.3204,20.6604,101.9187,+41.6624,2466.1812,1162.3318
518,0.55,13.1398,+0.0644,-7.3712,20.5110,116.6975,+45.4492,2870.2773,1155.0011
519,0.56,13.2914,+0.2294,-7.3704,20.6618,98.5872,+42.8630,2541.2656,1153.7869
520,0.56,13.0400,-0.5122,-7.3404,20.3804,80.6987,+40.8908,2200.9185,1113.1997
521,0.57,12.2157,-0.5216,-7.3313,19.5470,89.9211,+39.6419,2110.0815,1070.7124
522,0.56,12.7024,-0.0395,-7.2909,19.9933,97.5489,+40.1776,2202.5034,1110.9012
523,0.55,12.7456,-0.2323,-7.2622,20.0078,94.8141,+42.4107,2370.3152,1105.1556
524,0.55,12.1772,+0.3103,-7.3270,19.5041,100.0249,+41.3061,2339.2554,1068.9796
525,0.55,12.0282,+0.5446,-7.3051,19.3333,111.4779,+39.5028,2283.9712,1029.3512
526,0.55,12.5959,-0.0041,-7.2672,19.8631,102.9258,+36.2637,2027.8065,1095.7502
527,0.55,12.2052,+0.1189,-7.2662,19.4714,105.3792,+37.2916,2041.7218,1073.5676
528,0.56,12.1400,-0.0020,-7.2675,19.4076,88.6985,+36.8104,2069.5488,1070.0059
529,0.54,11.3152,-0.9081,-7.2792,18.5944,112.7829,+38.5834,2146.9385,1031.4279
530,0.55,12.6252,-0.1508,-7.2600,19.8852,108.6877,+34.7679,1949.1858,1095.3242
531,0.55,11.4561,+0.4618,-7.2513,18.7074,82.9263,+39.0552,2186.2329,1027.1128
532,0.54,12.0640,-0.5746,-7.2848,19.3488,98.6815,+34.9734,1898.2245,1068.7051
533,0.55,11.8016,+0.1523,-7.2662,19.0678,81.6817,+35.8242,1939.7567,1041.0039
534,0.55,12.0997,+0.1804,-7.2591,19.3588,126.0514,+38.2235,2185.1926,1062.0565
535,0.56,12.2719,+0.4592,-7.2774,19.5493,113.7163,+38.2289,2194.1641,1077.8203
536,0.56,12.6239,+0.1982,-7.2307,19.8547,120.0097,+37.7140,2215.3975,1089.9537
537,0.55,11.6447,-0.2615,-7.2291,18.8738,100.1252,+37.3671,2051.7146,1005.3560
538,0.54,11.5273,+0.3803,-7.2629,18.7901,93.8340,+35.9136,1954.4349,1020.4108
539,0.55,12.5041,+0.0658,-7.2598,19.7639,132.4144,+36.9133,2141.9644,1068.1407
540,0.57,11.2116,+1.1529,-7.2538,18.4654,104.7801,+37.0806,2040.7656,1020.0916
541,0.56,11.7487,+0.3081,-7.2547,19.0034,79.6294,+36.7753,2009.8535,1048.2097
542,0.55,11.7035,+0.7170,-7.2624,18.9658,124.2795,+37.3894,2118.7568,1030.8334
543,0.56,11.3693,-0.4155,-7.2715,18.6408,103.6067,+36.1153,2018.0930,1015.3295
